,uid_x,domainID_x,siteID_x,namedLocation_x,collectDate_x,identifiedDate,sampleID,sampleCode_x,referencePhotoID,referencePhotoCode,taxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,superfamily,family,subfamily,genus,specificEpithet,infraspecificEpithet,nauplii,zooMinimumLength,zooMaximumLength,zooMeanLength,zooWidth,individualCount,subsampleType,zooVolumePerBottle,zooSubsampleVolume,adjCountPerBottle,indeterminateSpecies,sampleCondition_x,distinctTaxon,identificationQualifier,identificationReferences,qcChecked,laboratoryName,internalLabName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF_x,publicationDate_x,release_x,uid_y,domainID_y,siteID_y,namedLocation_y,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,startDate,collectDate_y,eventID,boutNumber,sampleCode_y,sampleCondition_y,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,affectedByWind,samplerType,sampleNumber,towsTrapsNumber,towsTrapsVolume,zooDepth1,zooDepth2,zooDepth3,remarks,recordedBy,collectedBy,dataQF_y,publicationDate_y,release_y
5111,494baf57-d487-4423-ab46-b0e07376e068,D09,PRPO,PRPO.AOS.buoy.c0,2019-09-19T13:37Z,2020-03-12,PRPO.20190919.SCHINDLER.3,A00000084782,,,DAPSP1,Y,Daphnia sp.,,genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.716,0.755,0.736,,5,coarse,512.0,36.0,72.0,N,other (specified in remarks),N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,"Small, immature",,,20231227T183808Z,RELEASE-2024,aef38ee9-88d1-427d-81d4-557bf9e28660,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10.0,10.0,WGS84,590.0,10,lake,2019-09-19T13:37Z,2019-09-19T13:37Z,PRPO.20190919,3,A00000084782,,NEON.DOC.001194vF,,,,Schindler-Patalas,3,3.0,36.0,0.5,1.0,1.5,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T183808Z,RELEASE-2024
5112,2f850939-e08a-4fd8-bacf-f60d3fd707ae,D09,PRPO,PRPO.AOS.littoral2,2019-09-19T13:37Z,2020-03-12,PRPO.20190919.SCHINDLER.2,A00000084735,,,CERDUB,Y,Ceriodaphnia dubia,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.605,0.934,0.779,,14,coarse,518.0,21.0,350.0,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T183808Z,RELEASE-2024,bde6e661-ac46-489d-b3f6-a3affa5f156d,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1.0,10.0,WGS84,591.9,1,lake,2019-09-19T13:37Z,2019-09-19T13:37Z,PRPO.20190919,3,A00000084735,,NEON.DOC.001194vF,,,,Schindler-Patalas,2,2.0,24.0,0.5,0.5,,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T183808Z,RELEASE-2024
5114,6d6936f6-4720-4a15-b552-13e28f7e7f0d,D09,PRPO,PRPO.AOS.littoral2,2019-09-19T13:37Z,2020-03-12,PRPO.20190919.SCHINDLER.2,A00000084735,,,DAPPUL1,Y,Daphnia pulex,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,1.501,2.307,1.917,,356,coarse,518.0,21.0,8900.0,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T183808Z,RELEASE-2024,bde6e661-ac46-489d-b3f6-a3affa5f156d,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1.0,10.0,WGS84,591.9,1,lake,2019-09-19T13:37Z,2019-09-19T13:37Z,PRPO.20190919,3,A00000084735,,NEON.DOC.001194vF,,,,Schindler-Patalas,2,2.0,24.0,0.5,0.5,,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T183808Z,RELEASE-2024
5115,03e1690c-1665-4261-8cbb-b9122fb109a6,D09,PRPO,PRPO.AOS.littoral1,2019-09-19T13:37Z,2020-03-12,PRPO.20190919.SCHINDLER.1,A00000084774,,,CERDUB,Y,Ceriodaphnia dubia,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.801,0.922,0.863,,11,coarse,515.0,21.0,275.0,N,condition OK,Y,,"Thorp and Rogers, 2016",Y,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T183808Z,RELEASE-2024,6812b71e-ff99-4f9a-9455-89c525a18461,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1.0,10.0,WGS84,591.7,1,lake,2019-09-19T13:37Z,2019-09-19T13:37Z,PRPO.20190919,3,A00000084774,,NEON.DOC.001194vF,,,,Schindler-Patalas,1,2.0,24.0,0.5,0.5,,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T183808Z,RELEASE-2024
5116,56d62482-7d0d-4343-abbe-902d0bc8d32e,D09,PRPO,PRPO.AOS.buoy.c0,2019-09-19T13:37Z,2020-03-12,PRPO.20190919.SCHINDLER.3,A00000084782,,,DAPPUL1,Y,Daphnia pulex,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,1.303,2.109,1.758,,162,coarse,512.0,36.0,2322.0,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T183808Z,RELEASE-2024,aef38ee9-88d1-427d-81d4-557bf9e28660,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10.0,10.0,WGS84,590.0,10,lake,2019-09-19T13:37Z,2019-09-19T13:37Z,PRPO.20190919,3,A00000084782,,NEON.DOC.001194vF,,,,Schindler-Patalas,3,3.0,36.0,0.5,1.0,1.5,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T183808Z,RELEASE-2024
5129,1a90bd29-6be4-45d7-8a4a-6df4283b3565,D09,PRPO,PRPO.AOS.littoral2,2020-06-22T14:25Z,2020-07-25,PRPO.20200622.SCHINDLER.2,A00000138213,,,DAPAMB,Y,Daphnia ambigua,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.799,0.925,0.863,,12,coarse,559.0,84.0,80.0,N,condition OK,Y,,"Thorp and Rogers, 2016",Y,"Rhithron Associates, Inc.",,B. Hayford,PTD outside expected range; PDE outside expected range,,,20231227T224912Z,RELEASE-2024,928debe0-66a6-4772-a33e-b1fd8a088747,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1.0,10.0,WGS84,591.9,1,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,A00000138213,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2.0,24.0,0.5,1.3,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
5131,1eb0b35e-e698-4076-84c8-48398523038d,D09,PRPO,PRPO.AOS.littoral2,2020-06-22T14:25Z,2020-07-25,PRPO.20200622.SCHINDLER.2,A00000138213,,,DAPPUL1,Y,Daphnia pulex,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,1.025,1.985,1.392,,104,coarse,559.0,84.0,693.0,N,condition OK,Y,,"Thorp and Rogers, 2016",Y,"Rhithron Associates, Inc.",,B. Hayford,PTD outside expected range; PDE outside expected range,,,20231227T224912Z,RELEASE-2024,928debe0-66a6-4772-a33e-b1fd8a088747,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1.0,10.0,WGS84,591.9,1,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,A00000138213,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2.0,24.0,0.5,1.3,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
5133,b685b6ce-ee4f-440d-9d7b-c3c7ced0d08b,D09,PRPO,PRPO.AOS.littoral1,2020-06-22T14:25Z,2020-07-27,PRPO.20200622.SCHINDLER.1,A00000138212,,,DAPSP1,Y,Daphnia sp.,,genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.806,0.997,0.902,,11,coarse,525.0,158.0,37.0,N,other (specified in remarks),Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,"Small, damaged",,,20231227T224912Z,RELEASE-2024,7dcae220-c4af-4af6-9c31-09d67be33dca,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1.0,10.0,WGS84,591.7,1,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,A00000138212,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2.0,24.0,0.5,1.2,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
5136,c1693e0d-fca5-4b42-ab6d-088b59063d37,D09,PRPO,PRPO.AOS.littoral1,2020-06-22T14:25Z,2020-07-27,PRPO.20200622.SCHINDLER.1,A00000138212,,,CERSP19,Y,Ceriodaphnia sp.,,genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.495,0.517,0.506,,2,coarse,525.0,158.0,7.0,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T224912Z,RELEASE-2024,7dcae220-c4af-4af6-9c31-09d67be33dca,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1.0,10.0,WGS84,591.7,1,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,A00000138212,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2.0,24.0,0.5,1.2,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
5137,bd38ca0b-d43a-41a7-8814-08c368808ea6,D09,PRPO,PRPO.AOS.littoral1,2020-06-22T14:25Z,2020-07-27,PRPO.20200622.SCHINDLER.1,A00000138212,,,DAPAMB,Y,Daphnia ambigua,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.768,0.927,0.857,,23,coarse,525.0,158.0,77.0,N,condition OK,N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T224912Z,RELEASE-2024,7dcae220-c4af-4af6-9c31-09d67be33dca,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1.0,10.0,WGS84,591.7,1,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,A00000138212,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2.0,24.0,0.5,1.2,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
5147,7e92f3b9-ea49-4013-9cb4-57e8df49ab17,D09,PRPO,PRPO.AOS.buoy.c0,2020-06-22T14:25Z,2020-07-28,PRPO.20200622.SCHINDLER.3,A00000138214,,,DAPPUL1,Y,Daphnia pulex,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,1.158,2.415,1.72,,147,coarse,538.0,81.0,980.0,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T224912Z,RELEASE-2024,6f242abb-d4d0-47f0-ad76-347ec9fcccdd,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10.0,10.0,WGS84,590.0,10,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,A00000138214,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3.0,36.0,0.5,1.3,2.2,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
5148,fc77035c-50ee-43cc-b3ec-242b04f422ae,D09,PRPO,PRPO.AOS.littoral1,2020-06-22T14:25Z,2020-07-27,PRPO.20200622.SCHINDLER.1,A00000138212,,,DAPPUL1,Y,Daphnia pulex,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.987,1.729,1.333,,123,coarse,525.0,158.0,410.0,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T224912Z,RELEASE-2024,7dcae220-c4af-4af6-9c31-09d67be33dca,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1.0,10.0,WGS84,591.7,1,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,A00000138212,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2.0,24.0,0.5,1.2,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
5156,b4fd24d4-e157-4040-aa7a-43b0da5e3eec,D09,PRPO,PRPO.AOS.buoy.c0,2020-06-22T14:25Z,2020-07-28,PRPO.20200622.SCHINDLER.3,A00000138214,,,DAPAMB,Y,Daphnia ambigua,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.885,1.085,0.971,,25,coarse,538.0,81.0,167.0,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T224912Z,RELEASE-2024,6f242abb-d4d0-47f0-ad76-347ec9fcccdd,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10.0,10.0,WGS84,590.0,10,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,A00000138214,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3.0,36.0,0.5,1.3,2.2,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
5157,3a2f1b27-60fa-48d3-88fb-732afd79c7c5,D09,PRPO,PRPO.AOS.littoral2,2020-06-22T14:25Z,2020-07-25,PRPO.20200622.SCHINDLER.2,A00000138213,,,CERSP19,Y,Ceriodaphnia sp.,,genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.421,0.421,0.421,,1,coarse,559.0,84.0,7.0,N,condition OK,Y,,"Thorp and Rogers, 2016",Y,"Rhithron Associates, Inc.",,B. Hayford,PTD outside expected range; PDE outside expected range,,,20231227T224912Z,RELEASE-2024,928debe0-66a6-4772-a33e-b1fd8a088747,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1.0,10.0,WGS84,591.9,1,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,A00000138213,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2.0,24.0,0.5,1.3,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
5160,ab89e3e5-0cb6-4fb8-a93a-09021efe1396,D09,PRPO,PRPO.AOS.buoy.c0,2020-06-22T14:25Z,2020-07-28,PRPO.20200622.SCHINDLER.3,A00000138214,,,CERSP19,Y,Ceriodaphnia sp.,,genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.485,0.485,0.485,,3,coarse,538.0,81.0,20.0,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T224912Z,RELEASE-2024,6f242abb-d4d0-47f0-ad76-347ec9fcccdd,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10.0,10.0,WGS84,590.0,10,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,A00000138214,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3.0,36.0,0.5,1.3,2.2,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
5164,1fbf2f4d-0b95-4887-8aab-d211aae7549c,D09,PRPO,PRPO.AOS.littoral1,2020-07-13T14:06Z,2021-01-14,PRPO.20200713.SCHINDLER.1,A00000088178,,,DAPAMB,Y,Daphnia ambigua,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.808,0.808,0.808,,1,coarse,525.0,42.0,13.0,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T214230Z,RELEASE-2024,9f8c1606-9377-44fe-84d7-0fad4b0a5387,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1.0,10.0,WGS84,591.7,1,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,A00000088178,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2.0,24.0,0.5,0.9,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
5172,3b1e93fc-02e4-4a93-9c8c-15fbe3fa676b,D09,PRPO,PRPO.AOS.littoral2,2020-07-13T14:06Z,2021-01-14,PRPO.20200713.SCHINDLER.2,A00000088179,,,DAPSP1,Y,Daphnia sp.,,genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.623,0.623,0.623,,2,coarse,530.0,32.0,33.0,N,other (specified in remarks),N,,"Thorp and Rogers, 2016",Y,"Rhithron Associates, Inc.",,B. Hayford,PTD outside expected range; PDE outside expected range; Immatures,,,20231227T214230Z,RELEASE-2024,8fe1b447-4855-4609-94ce-8b319ae0f824,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1.0,10.0,WGS84,591.9,1,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,A00000088179,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2.0,24.0,0.5,0.9,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
5177,4669c6ff-c432-4c40-ad83-edfbeae83892,D09,PRPO,PRPO.AOS.littoral2,2020-07-13T14:06Z,2021-01-14,PRPO.20200713.SCHINDLER.2,A00000088179,,,DAPAMB,Y,Daphnia ambigua,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.985,0.985,0.985,,2,coarse,530.0,32.0,33.0,N,condition OK,Y,,"Thorp and Rogers, 2016",Y,"Rhithron Associates, Inc.",,B. Hayford,PTD outside expected range; PDE outside expected range,,,20231227T214230Z,RELEASE-2024,8fe1b447-4855-4609-94ce-8b319ae0f824,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1.0,10.0,WGS84,591.9,1,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,A00000088179,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2.0,24.0,0.5,0.9,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
5178,2215997b-68bc-44d0-a825-86994c023221,D09,PRPO,PRPO.AOS.buoy.c0,2020-07-13T14:06Z,2021-01-18,PRPO.20200713.SCHINDLER.3,A00000088180,,,CERSP19,Y,Ceriodaphnia sp.,,genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.362,0.451,0.415,,5,coarse,511.0,20.0,125.0,N,other (specified in remarks),Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,Small specimens,,,20231227T214230Z,RELEASE-2024,6ac2f55f-4a52-4910-8ea4-48c7d61b2732,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10.0,10.0,WGS84,590.0,10,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,A00000088180,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3.0,36.0,0.5,1.3,2.1,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
5182,0f776714-c19a-418d-9dfc-c6e6c1cbea56,D09,PRPO,PRPO.AOS.littoral1,2020-07-13T14:06Z,2021-01-14,PRPO.20200713.SCHINDLER.1,A00000088178,,,DAPSP1,Y,Daphnia sp.,,genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.755,0.755,0.755,,1,coarse,525.0,42.0,13.0,N,other (specified in remarks),N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,Immatures,,,20231227T214230Z,RELEASE-2024,9f8c1606-9377-44fe-84d7-0fad4b0a5387,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1.0,10.0,WGS84,591.7,1,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,A00000088178,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2.0,24.0,0.5,0.9,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
5183,c5ac0f99-c679-4a43-a772-f0dd0b37e608,D09,PRPO,PRPO.AOS.buoy.c0,2020-07-13T14:06Z,2021-01-18,PRPO.20200713.SCHINDLER.3,A00000088180,,,DAPSP1,Y,Daphnia sp.,,genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.676,0.772,0.712,,10,coarse,511.0,20.0,250.0,N,other (specified in remarks),N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,Immatures,,,20231227T214230Z,RELEASE-2024,6ac2f55f-4a52-4910-8ea4-48c7d61b2732,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10.0,10.0,WGS84,590.0,10,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,A00000088180,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3.0,36.0,0.5,1.3,2.1,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
5193,78a6583f-9d52-4d56-97b7-d9a3bd1284f7,D09,PRPO,PRPO.AOS.buoy.c0,2020-07-13T14:06Z,2021-01-18,PRPO.20200713.SCHINDLER.3,A00000088180,,,DAPPUL1,Y,Daphnia pulex,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.111,1.925,1.018,,2,coarse,511.0,20.0,50.0,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T214230Z,RELEASE-2024,6ac2f55f-4a52-4910-8ea4-48c7d61b2732,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10.0,10.0,WGS84,590.0,10,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,A00000088180,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3.0,36.0,0.5,1.3,2.1,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
5194,742a7f63-c744-484f-8f06-2978a2be6c06,D09,PRPO,PRPO.AOS.littoral2,2020-07-13T14:06Z,2021-01-14,PRPO.20200713.SCHINDLER.2,A00000088179,,,DAPPUL1,Y,Daphnia pulex,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.169,2.015,1.327,,25,coarse,530.0,32.0,417.0,N,condition OK,Y,,"Thorp and Rogers, 2016",Y,"Rhithron Associates, Inc.",,B. Hayford,PTD outside expected range; PDE outside expected range,,,20231227T214230Z,RELEASE-2024,8fe1b447-4855-4609-94ce-8b319ae0f824,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1.0,10.0,WGS84,591.9,1,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,A00000088179,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2.0,24.0,0.5,0.9,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
5195,259b9dc3-5ac1-4f26-9955-38500280569c,D09,PRPO,PRPO.AOS.littoral1,2020-07-13T14:06Z,2021-01-14,PRPO.20200713.SCHINDLER.1,A00000088178,,,DAPPUL1,Y,Daphnia pulex,,species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,1.192,2.511,1.999,,10,coarse,525.0,42.0,125.0,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,,,,20231227T214230Z,RELEASE-2024,9f8c1606-9377-44fe-84d7-0fad4b0a5387,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1.0,10.0,WGS84,591.7,1,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,A00000088178,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2.0,24.0,0.5,0.9,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
5196,a5dd7323-aa84-46c8-982c-36cc22d4c5f1,D09,PRPO,PRPO.AOS.littoral1,2020-07-13T14:06Z,2021-01-14,PRPO.20200713.SCHINDLER.1,A00000088178,,,CERSP19,Y,Ceriodaphnia sp.,,genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,Anomopoda,,Daphniidae,,,,N,0.496,0.496,0.496,,2,coarse,525.0,42.0,25.0,N,other (specified in remarks),Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Hayford,Damaged,,,20231227T214230Z,RELEASE-2024,9f8c1606-9377-44fe-84d7-0fad4b0a5387,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1.0,10.0,WGS84,591.7,1,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,A00000088178,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2.0,24.0,0.5,0.9,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
