uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,startDate,collectDate,eventID,boutNumber,sampleID,sampleCode,sampleCondition,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,affectedByWind,samplerType,sampleNumber,towsTrapsNumber,towsTrapsVolume,zooDepth1,zooDepth2,zooDepth3,remarks,recordedBy,collectedBy,dataQF,publicationDate,release
d7782251-9704-4c2b-b9c4-72269bc83a9c,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2022-05-04T14:35Z,2022-05-04T14:35Z,PRPO.20220504,1,PRPO.20220504.SCHINDLER.1,A00000244964,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,1,2,24,0.5,0.5,,,0000-0002-9771-6042,0000-0002-8352-658X,,20231229T051900Z,PROVISIONAL
5e105c03-1941-415a-a4cb-428a3018bab6,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2022-07-13T17:31Z,2022-07-13T17:31Z,PRPO.20220713,2,PRPO.20220713.SCHINDLER.2,A00000244916,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0002-9771-6042,0000-0002-8352-658X,,20231229T044210Z,PROVISIONAL
c8db24b2-24c3-426c-82c3-0021020357cd,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2022-07-13T17:31Z,2022-07-13T17:31Z,PRPO.20220713,2,PRPO.20220713.SCHINDLER.1,A00000244915,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,1,2,24,0.5,0.5,,,0000-0002-9771-6042,0000-0002-8352-658X,,20231229T044210Z,PROVISIONAL
06ad6398-06a5-43f6-a32e-e658b7f05a28,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2022-07-13T17:31Z,2022-07-13T17:31Z,PRPO.20220713,2,PRPO.20220713.SCHINDLER.3,A00000244917,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,2,24,0.5,0.9,,,0000-0002-9771-6042,0000-0002-8352-658X,,20231229T044210Z,PROVISIONAL
757a697a-3f2d-4f19-8bf3-219f9c84f5bb,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2022-09-20T14:11Z,2022-09-20T14:11Z,PRPO.20220920,3,PRPO.20220920.SCHINDLER.1,A00000325789,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,1,2,24,0.5,0.5,,,0000-0001-8766-9222,0000-0002-8352-658X,,20231229T042705Z,PROVISIONAL
6c398ce8-98ba-42ca-9b5b-e06a15bd6e5f,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2022-09-20T14:11Z,2022-09-20T14:11Z,PRPO.20220920,3,PRPO.20220920.SCHINDLER.2,A00000325791,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0001-8766-9222,0000-0002-8352-658X,,20231229T042705Z,PROVISIONAL
dd2a0d0a-9288-4a70-b80e-ff62da5de482,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2022-09-20T14:11Z,2022-09-20T14:11Z,PRPO.20220920,3,PRPO.20220920.SCHINDLER.3,A00000325790,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,2,24,0.5,0.5,,,0000-0001-8766-9222,0000-0002-8352-658X,,20231229T042705Z,PROVISIONAL
1d90401d-d19e-4aad-910a-39d1dcf1b607,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2023-05-17T14:56Z,2023-05-17T14:56Z,PRPO.20230517,1,PRPO.20230517.SCHINDLER.2,A00000327266,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,0.5,,,0009-0003-5783-900X,0000-0002-8352-658X,,20231229T162423Z,PROVISIONAL
d0e38e2b-edaf-48ca-9c4c-3c245a1851f4,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2023-05-17T14:56Z,2023-05-17T14:56Z,PRPO.20230517,1,PRPO.20230517.SCHINDLER.1,A00000327265,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,1,2,24,0.5,0.5,,,0009-0003-5783-900X,0000-0002-8352-658X,,20231229T162423Z,PROVISIONAL
b5974c9a-9e6d-4599-b180-ff39cd47fe89,D09,PRPO,PRPO.AOS.buoy.c1,47.130692,-99.253482,10,10,WGS84,590,10,lake,2023-05-17T14:56Z,2023-05-17T14:56Z,PRPO.20230517,1,PRPO.20230517.SCHINDLER.3,A00000327264,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,3,36,0.5,1.2,1.8,,0009-0003-5783-900X,0000-0002-8352-658X,,20231229T162423Z,PROVISIONAL
81212e50-6648-4315-8bb5-0a9182d9fcf3,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2023-07-10T15:19Z,2023-07-10T15:19Z,PRPO.20230710,2,PRPO.20230710.SCHINDLER.1,A00000327525,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,1,2,24,0.5,0.5,,,0009-0003-5783-900X,0000-0002-8352-658X,,20231229T155117Z,PROVISIONAL
790ddca6-f3f4-4c75-b03e-3019ce3c8d94,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2023-07-10T15:19Z,2023-07-10T15:19Z,PRPO.20230710,2,PRPO.20230710.SCHINDLER.2,A00000327523,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,0.5,,,0009-0003-5783-900X,0000-0002-8352-658X,,20231229T155117Z,PROVISIONAL
347ef26b-cb36-49fa-81e6-cb248863d91a,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2023-07-10T15:19Z,2023-07-10T15:19Z,PRPO.20230710,2,PRPO.20230710.SCHINDLER.3,A00000327524,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,3,36,0.5,1.2,1.9,,0009-0003-5783-900X,0000-0002-8352-658X,,20231229T155117Z,PROVISIONAL
75295f3d-64d2-4cab-8da7-bcb77a69e559,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2023-09-18T15:32Z,2023-09-18T15:32Z,PRPO.20230918,3,PRPO.20230918.SCHINDLER.1,A00000377329,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,1,2,24,0.5,0.5,,,0000-0001-5939-3206,0000-0002-8352-658X,,20231229T152441Z,PROVISIONAL
d37cd667-d782-4cca-8154-144a5bf775f8,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2023-09-18T15:32Z,2023-09-18T15:32Z,PRPO.20230918,3,PRPO.20230918.SCHINDLER.2,A00000377330,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0001-5939-3206,0000-0002-8352-658X,,20231229T152441Z,PROVISIONAL
ebfa9177-649a-47ba-be9f-5267bb8d97ad,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2023-09-18T15:32Z,2023-09-18T15:32Z,PRPO.20230918,3,PRPO.20230918.SCHINDLER.3,A00000377328,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,3,36,0.5,1.1,1.8,,0000-0001-5939-3206,0000-0002-8352-658X,,20231229T152441Z,PROVISIONAL
708cc507-35a8-41fe-9bcf-5b577e9002d8,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2016-08-10T20:00Z,2016-08-10T20:00Z,TOOK.20160810,3,TOOK.20160810.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,2,24,0.5,0.5,,"Alt Sampling Location: 68.62569, 149.59813",jmorella@neoninc.org,jcelmer@neoninc.org,legacyData,20231227T011324Z,RELEASE-2024
fcafb08f-8656-4512-a0e6-98896569d221,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2016-08-10T20:00Z,2016-08-10T20:00Z,TOOK.20160810,3,TOOK.20160810.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,0.5,,"Alt Sampling location: 68.64052, 149.59557",jmorella@neoninc.org,jcelmer@neoninc.org,legacyData,20231227T011324Z,RELEASE-2024
51e3e1e1-7ca5-49a3-be51-a631a64a414d,D18,TOOK,TOOK.AOS.buoy.c0,68.630699,-149.611405,10,10,WGS84,715,10,lake,2016-08-10T20:00Z,2016-08-10T20:00Z,TOOK.20160810,3,TOOK.20160810.TOW.1,,,NEON.DOC.001194vE,,,,tow net,1,2,2701,18.5,18.5,,"",jmorella@neoninc.org,jcelmer@neoninc.org,legacyData,20231227T011324Z,RELEASE-2024
ae30f4f3-570c-433d-8a3b-c1a971e3ddda,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2017-06-26T00:42Z,2017-06-26T00:42Z,TOOK.20170625,1,TOOK.20170625.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,1,,,ahuff@field-ops.org,Jcelmer@battelleecology.org,,20231227T031711Z,RELEASE-2024
261cf8b4-090b-4994-81c0-52af87c14c57,D18,TOOK,TOOK.AOS.buoy.c0,68.630699,-149.611405,10,10,WGS84,715,10,lake,2017-06-26T00:42Z,2017-06-26T00:42Z,TOOK.20170625,1,TOOK.20170625.TOWNET.3,,,NEON.DOC.001194vE,,,,tow net,3,1,1423.5,19.5,,,,ahuff@field-ops.org,Jcelmer@battelleecology.org,,20231227T031711Z,RELEASE-2024
c3355efb-90fd-42fd-9568-f0960fa71b22,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2017-06-26T00:42Z,2017-06-26T00:42Z,TOOK.20170625,1,TOOK.20170625.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,3,36,0.5,1.3,2,,ahuff@field-ops.org,Jcelmer@battelleecology.org,,20231227T031711Z,RELEASE-2024
949dd426-d2e6-4857-b956-2a286e31f9cf,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2017-07-26T23:06Z,2017-07-26T23:06Z,TOOK.20170726,2,TOOK.20170726.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.5,,Alternate sampling location N68.62557 W 149.69821,ahuff@field-ops.org,Jcelmer@battelleecology.org,,20231227T081428Z,RELEASE-2024
ca0f7035-0bf1-41de-816c-d962d2b830d2,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2017-07-26T23:06Z,2017-07-26T23:06Z,TOOK.20170726,2,TOOK.20170726.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,1,,"",ahuff@field-ops.org,Jcelmer@battelleecology.org,,20231227T081428Z,RELEASE-2024
7a88cc28-2d04-49cd-827b-5a895a0c4d97,D18,TOOK,TOOK.AOS.buoy.c0,68.630699,-149.611405,10,10,WGS84,715,10,lake,2017-07-26T23:06Z,2017-07-26T23:06Z,TOOK.20170726,2,TOOK.20170726.TOWNET.3,,,NEON.DOC.001194vE,,,,tow net,3,1,1387,19,,,"",ahuff@field-ops.org,Jcelmer@battelleecology.org,,20231227T081428Z,RELEASE-2024
05cc1207-d8d7-4eb9-bccc-7dea45702f70,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2017-09-07T00:53Z,2017-09-07T00:53Z,TOOK.20170906,3,TOOK.20170906.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,1,1,,,ahuff@field-ops.org,Jcelmer@battelleecology.org,,20231227T032037Z,RELEASE-2024
479ff2a5-2c3c-4aef-b345-1c158267af5e,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2017-09-07T00:53Z,2017-09-07T00:53Z,TOOK.20170906,3,TOOK.20170906.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,1,1,,,ahuff@field-ops.org,Jcelmer@battelleecology.org,,20231227T032037Z,RELEASE-2024
525e480e-b181-4134-a08e-283aee41ac06,D18,TOOK,TOOK.AOS.buoy.c0,68.630699,-149.611405,10,10,WGS84,715,10,lake,2017-09-07T00:53Z,2017-09-07T00:53Z,TOOK.20170906,3,TOOK.20170906.TOWNET.3,,,NEON.DOC.001194vE,,,,tow net,3,1,1387,19,,,,ahuff@field-ops.org,Jcelmer@battelleecology.org,,20231227T032037Z,RELEASE-2024
11b0d59f-005a-4d25-828e-211ea1e1658c,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2018-06-27T22:50Z,2018-06-27T22:50Z,TOOK.20180627,1,TOOK.20180627.SCHINDLER.3,A00000030012,,NEON.DOC.001194vG,,,,Schindler-Patalas,3,3,36,0.5,2,3.5,,Jcelmer@battelleecology.org,Tsurgener@battelleecology.org,,20231228T182823Z,RELEASE-2024
11b5b0c3-9aaa-4a07-a30f-44474c83af95,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2018-06-27T22:50Z,2018-06-27T22:50Z,TOOK.20180627,1,TOOK.20180627.SCHINDLER.2,A00000030011,,NEON.DOC.001194vG,,,,Schindler-Patalas,2,3,36,0.5,1.5,2,,Jcelmer@battelleecology.org,Tsurgener@battelleecology.org,,20231228T182823Z,RELEASE-2024
b4a41ea8-fd77-47f6-a808-3221331537e9,D18,TOOK,TOOK.AOS.buoy.c0,68.630699,-149.611405,10,10,WGS84,715,10,lake,2018-06-27T22:50Z,2018-06-27T22:50Z,TOOK.20180627,1,TOOK.20180627.TOWNET.1,A00000030007,,NEON.DOC.001194vG,,,,tow net,1,2,2774,19,19,,,Jcelmer@battelleecology.org,Tsurgener@battelleecology.org,,20231228T182823Z,RELEASE-2024
dd5a8c14-e78a-4878-a7ca-496fe0fcd013,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2018-08-01T18:37Z,2018-08-01T18:37Z,TOOK.20180801,2,TOOK.20180801.SCHINDLER.3,A00000030168,,NEON.DOC.001194vG,,,,Schindler-Patalas,3,2,24,0.5,0.5,,"",Jcelmer@battelleecology.org,Tsurgener@battelleecology.org,,20231228T192526Z,RELEASE-2024
b47520e3-dfbf-4904-a84a-811bd6a34ec2,D18,TOOK,TOOK.AOS.buoy.c0,68.630699,-149.611405,10,10,WGS84,715,10,lake,2018-08-01T18:37Z,2018-08-01T18:37Z,TOOK.20180801,2,TOOK.20180801.TOWNET.1,A00000030169,,NEON.DOC.001194vG,,,,tow net,1,2,2774,19,19,,Tow at 19.5m had sediment in it. Tow taken at 19m instead.,Jcelmer@battelleecology.org,Tsurgener@battelleecology.org,,20231228T192526Z,RELEASE-2024
36e8f5b0-d703-40b4-95f2-89fcd0a3b695,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2018-08-01T18:37Z,2018-08-01T18:37Z,TOOK.20180801,2,TOOK.20180801.SCHINDLER.2,A00000030172,,NEON.DOC.001194vG,,,,Schindler-Patalas,2,2,24,0.5,1,,"",Jcelmer@battelleecology.org,Tsurgener@battelleecology.org,,20231228T192526Z,RELEASE-2024
96913d85-61de-410c-a14a-d3c8c15d7c6f,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2018-09-14T21:44Z,2018-09-14T21:44Z,TOOK.20180914,3,TOOK.20180914.SCHINDLER.3,A00000064234,,NEON.DOC.001194vG,,,,Schindler-Patalas,3,2,24,0.5,3.5,,,Jcelmer@battelleecology.org,Tsurgener@battelleecology.org,,20231228T184805Z,RELEASE-2024
a9242029-7049-41bf-a15a-3c06085c1fc8,D18,TOOK,TOOK.AOS.buoy.c0,68.630699,-149.611405,10,10,WGS84,715,10,lake,2018-09-14T21:44Z,2018-09-14T21:44Z,TOOK.20180914,3,TOOK.20180914.TOWNET.1,A00000064230,,NEON.DOC.001194vG,,,,tow net,1,2,2701,18.5,18.5,,,Jcelmer@battelleecology.org,Tsurgener@battelleecology.org,,20231228T184805Z,RELEASE-2024
34d42fc4-a591-451b-8b53-70d82ff2dd4b,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2018-09-14T21:44Z,2018-09-14T21:44Z,TOOK.20180914,3,TOOK.20180914.SCHINDLER.2,A00000064233,,NEON.DOC.001194vG,,,,Schindler-Patalas,2,2,24,0.5,1,,,Jcelmer@battelleecology.org,Tsurgener@battelleecology.org,,20231228T184805Z,RELEASE-2024
e0d752ad-404a-47a0-ac89-2fe5eb449400,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2019-06-21T00:52Z,2019-06-21T00:52Z,TOOK.20190620,1,TOOK.20190620.SCHINDLER.2,A00000099064,,NEON.DOC.001194vF,,,,Schindler-Patalas,1,2,24,0.5,1.5,,,0000-0002-9744-1448,0000-0001-5131-1181,,20231227T184454Z,RELEASE-2024
4dd00bfb-82a0-4664-a9ce-1c67c8b04d82,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2019-06-21T00:52Z,2019-06-21T00:52Z,TOOK.20190620,1,TOOK.20190620.SCHINDLER.3,A00000099063,,NEON.DOC.001194vF,,,,Schindler-Patalas,2,3,36,0.5,2,3.4,,0000-0002-9744-1448,0000-0001-5131-1181,,20231227T184454Z,RELEASE-2024
69e2a58e-2618-4fb7-bf79-b9b02612dd23,D18,TOOK,TOOK.AOS.buoy.c1,68.630699,-149.611405,10,10,WGS84,715,10,lake,2019-06-21T00:52Z,2019-06-21T00:52Z,TOOK.20190620,1,TOOK.20190620.TOWNET.1,A00000099062,,NEON.DOC.001194vF,,,,tow net,1,1,1350.5,18.5,,,,0000-0002-9744-1448,0000-0001-5131-1181,,20231227T184454Z,RELEASE-2024
f2b5658b-8f9d-4e55-bafa-a0c4c8e19261,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2019-07-31T17:45Z,2019-07-31T17:45Z,TOOK.20190731,2,TOOK.20190731.SCHINDLER.2,A00000099593,,NEON.DOC.001194vF,,,,Schindler-Patalas,2,2,24,0.5,0.8,,,0000-0002-9744-1448,0000-0001-5131-1181,,20231227T165234Z,RELEASE-2024
daa97004-aef4-4621-97d7-149b6fc18497,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2019-07-31T17:45Z,2019-07-31T17:45Z,TOOK.20190731,2,TOOK.20190731.SCHINDLER.3,A00000099596,,NEON.DOC.001194vF,,,,Schindler-Patalas,3,2,24,0.5,0.9,,,0000-0002-9744-1448,0000-0001-5131-1181,,20231227T165234Z,RELEASE-2024
8649cefe-c71c-46da-b997-78cf6e73eaab,D18,TOOK,TOOK.AOS.buoy.c1,68.630699,-149.611405,10,10,WGS84,715,10,lake,2019-07-31T17:45Z,2019-07-31T17:45Z,TOOK.20190731,2,TOOK.20190731.TOWNET.1,A00000099594,,NEON.DOC.001194vF,,,,tow net,1,1,1387,19,,,,0000-0002-9744-1448,0000-0001-5131-1181,,20231227T165234Z,RELEASE-2024
82986e26-70bd-4b91-8382-ce479c74cf5f,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2019-09-10T18:12Z,2019-09-10T18:12Z,TOOK.20190910,3,TOOK.20190910.SCHINDLER.2,A00000101808,,NEON.DOC.001194vF,,,,Schindler-Patalas,2,2,24,0.5,0.7,,,0000-0001-9124-8148,0000-0001-5131-1181,,20231227T175308Z,RELEASE-2024
ed540f57-01f7-43fc-abb7-27da9fd160b0,D18,TOOK,TOOK.AOS.buoy.c0,68.630699,-149.611405,10,10,WGS84,715,10,lake,2019-09-10T18:12Z,2019-09-10T18:12Z,TOOK.20190910,3,TOOK.20190910.TOWNET.1,A00000101792,,NEON.DOC.001194vF,,,,tow net,1,1,1441.75,19.8,,,,0000-0001-9124-8148,0000-0001-5131-1181,,20231227T175308Z,RELEASE-2024
d8f292d1-1130-4993-9045-757723be039a,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2019-09-10T18:12Z,2019-09-10T18:12Z,TOOK.20190910,3,TOOK.20190910.SCHINDLER.3,A00000101806,,NEON.DOC.001194vF,,,,Schindler-Patalas,3,2,24,0.5,0.5,,,0000-0001-9124-8148,0000-0001-5131-1181,,20231227T175308Z,RELEASE-2024
450f5317-4401-4e03-b22d-4c843620afa0,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2020-07-20T05:12Z,2020-07-20T05:12Z,TOOK.20200719,1,TOOK.20200719.SCHINDLER.2,A00000103008,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,3,36,0.5,2,3.5,,0000-0001-6124-7021,0000-0001-5131-1181,,20231227T220945Z,RELEASE-2024
e06e0e48-c212-48f5-a77f-239597267f86,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2020-07-20T05:12Z,2020-07-20T05:12Z,TOOK.20200719,1,TOOK.20200719.SCHINDLER.3,A00000103006,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,2.1,3.7,,0000-0001-6124-7021,0000-0001-5131-1181,,20231227T220945Z,RELEASE-2024
e210d50e-6b9f-44a6-ba04-59aad9d632ae,D18,TOOK,TOOK.AOS.buoy.c1,68.630699,-149.611405,10,10,WGS84,715,10,lake,2020-07-20T05:12Z,2020-07-20T05:12Z,TOOK.20200719,1,TOOK.20200719.TOWNET.1,A00000103009,,NEON.DOC.001194vJ,,OK - no known exceptions,N,tow net,1,1,1387,19,,,,0000-0001-6124-7021,0000-0001-5131-1181,,20231227T220945Z,RELEASE-2024
2fed2b70-9c4d-4cf1-953d-d6b967de4ef6,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2020-08-19T18:12Z,2020-08-19T18:12Z,TOOK.20200819,2,TOOK.20200819.SCHINDLER.2,A00000301718,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,3,36,0.5,2.2,3.9,,0000-0001-6124-7021,0000-0001-5131-1181,,20231227T221743Z,RELEASE-2024
5b263916-3385-4c1a-851b-26493f1f1ef4,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2020-08-19T18:12Z,2020-08-19T18:12Z,TOOK.20200819,2,TOOK.20200819.SCHINDLER.3,A00000301781,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1.8,3,,0000-0001-6124-7021,0000-0001-5131-1181,,20231227T221743Z,RELEASE-2024
0f14de92-e6ed-4653-920e-e57f881298f4,D18,TOOK,TOOK.AOS.buoy.c1,68.630699,-149.611405,10,10,WGS84,715,10,lake,2020-08-19T18:12Z,2020-08-19T18:12Z,TOOK.20200819,2,TOOK.20200819.TOWNET.1,A00000301749,,NEON.DOC.001194vJ,,OK - no known exceptions,N,tow net,1,1,1350.5,18.5,,,,0000-0001-6124-7021,0000-0001-5131-1181,,20231227T221743Z,RELEASE-2024
7986ac50-f787-43fa-9dfc-d02c4300d8ae,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2020-09-04T17:39Z,2020-09-04T17:39Z,TOOK.20200904,3,TOOK.20200904.SCHINDLER.2,A00000301808,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,3,36,0.5,2.1,3.8,,0000-0001-6124-7021,0000-0001-5131-1181,,20231227T204501Z,RELEASE-2024
a812b658-6740-40c9-8fd8-a49d8b3d1911,D18,TOOK,TOOK.AOS.buoy.c1,68.630699,-149.611405,10,10,WGS84,715,10,lake,2020-09-04T17:39Z,2020-09-04T17:39Z,TOOK.20200904,3,TOOK.20200904.TOWNET.1,A00000301809,,NEON.DOC.001194vJ,,OK - no known exceptions,N,tow net,1,1,1460,20,,,,0000-0001-6124-7021,0000-0001-5131-1181,,20231227T204501Z,RELEASE-2024
bfb1e528-a694-4b61-b261-a91912634367,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2020-09-04T17:39Z,2020-09-04T17:39Z,TOOK.20200904,3,TOOK.20200904.SCHINDLER.3,A00000301807,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1.9,3.3,,0000-0001-6124-7021,0000-0001-5131-1181,,20231227T204501Z,RELEASE-2024
93c95681-15dd-4949-9de1-50a9a93870c4,D18,TOOK,TOOK.AOS.buoy.c1,68.630699,-149.611405,10,10,WGS84,715,10,lake,2021-07-08T18:24Z,2021-07-08T18:24Z,TOOK.20210708,1,TOOK.20210708.TOWNET.1,A00000305414,,NEON.DOC.001194vJ,,OK - no known exceptions,N,tow net,1,1,1387,19,,,,0000-0003-4502-2505,0000-0001-5131-1181,,20231228T001811Z,RELEASE-2024
bfb83682-fd9b-4e8b-9f78-5c6b93cb4398,D18,TOOK,TOOK.AOS.littoral3,68.62586,-149.5982,5,10,WGS84,717,5,lake,2021-07-08T18:24Z,2021-07-08T18:24Z,TOOK.20210708,1,TOOK.20210708.SCHINDLER.2,A00000305413,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,3,36,0.5,2.5,4.5,,0000-0003-4502-2505,0000-0001-5131-1181,,20231228T001811Z,RELEASE-2024
d4bca44f-f3b7-4270-8e7c-cdd605d3ac7c,D18,TOOK,TOOK.AOS.littoral2,68.640502,-149.596089,5,10,WGS84,717,5,lake,2021-07-08T18:24Z,2021-07-08T18:24Z,TOOK.20210708,1,TOOK.20210708.SCHINDLER.3,A00000305398,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,2.3,4,,0000-0003-4502-2505,0000-0001-5131-1181,,20231228T001811Z,RELEASE-2024
a3c4dd81-6efd-482d-b303-36b054c34fcd,D18,TOOK,TOOK.AOS.buoy.c1,68.630699,-149.611405,10,10,WGS84,715,10,lake,2021-07-29T17:43Z,2021-07-29T17:43Z,TOOK.20210729,2,TOOK.20210729.TOWNET.1,A00000305522,,NEON.DOC.001194vJ,,OK - no known exceptions,N,tow net,1,1,1423.5,19.5,,,,0000-0003-4502-2505,0000-0001-5131-1181,,20231228T001811Z,RELEASE-2024
