uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,referencePhotoID,referencePhotoCode,taxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,superfamily,family,subfamily,genus,specificEpithet,infraspecificEpithet,nauplii,zooMinimumLength,zooMaximumLength,zooMeanLength,zooWidth,individualCount,subsampleType,zooVolumePerBottle,zooSubsampleVolume,adjCountPerBottle,indeterminateSpecies,sampleCondition,distinctTaxon,taxonDatabaseID,taxonDatabaseName,identificationQualifier,identificationReferences,qcChecked,laboratoryName,internalLabName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF,publicationDate,release
2460f65a-d9f7-457c-9236-3248d91fac52,D18,TOOK,TOOK.AOS.buoy.c0,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.TOWNET.3,,"",,KELLON,Y,Kellicottia longispina,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.13,0.15,0.13,,19,fine,500,1,19000,N,condition OK,Y,58486,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,,,,20231227T081428Z,RELEASE-2024
c22533dc-9162-4f73-be68-ad9edc65857c,D18,TOOK,TOOK.AOS.buoy.c0,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.TOWNET.3,,"",,KERHIE,Y,Keratella hiemalis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.13,0.13,0.13,,1,fine,500,1,1000,N,condition OK,Y,58378,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,,,,20231227T081428Z,RELEASE-2024
6d89f1a1-a26f-4f7b-9f86-28da10f2a76d,D18,TOOK,TOOK.AOS.buoy.c0,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.TOWNET.3,,"",,HETSEP,Y,Heterocope septentrionalis,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Calanoida,,,Temoridae,,,,N,2.95,2.95,2.95,,1,coarse,500,1,1000,N,condition OK,Y,85882,ITIS,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,,,,20231227T081428Z,RELEASE-2024
3368a01c-504d-4cf6-89fc-264d74f15f16,D18,TOOK,TOOK.AOS.littoral2,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.SCHINDLER.2,,"",,COPSP,Y,Copepoda sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,"",,,"",,,,Y,0.13,0.23,0.18,,62,fine,530,20,1643,N,condition OK,Y,,"",,"Reid and Williamson, 2010",Y,EcoAnalysts Inc.,,M. Hill,,,,20231227T081428Z,RELEASE-2024
11cf7c9f-20b7-48ca-a7c6-66ea2ed4e149,D18,TOOK,TOOK.AOS.buoy.c0,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.TOWNET.3,,"",,COPSP,Y,Copepoda sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,"",,,"",,,,Y,0.13,0.15,0.13,,207,fine,500,1,207000,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,,,,20231227T081428Z,RELEASE-2024
9325d6f0-f34f-42fd-aece-aeb1e87da76b,D18,TOOK,TOOK.AOS.littoral2,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.SCHINDLER.2,,TOOK.20170726.SCHINDLER.2 OSTRACODA,,OSTSP,Y,Ostracoda sp.,"",,Arthropoda,Crustacea,Ostracoda,,"",,,"",,,"",,,,N,0.5,0.5,0.5,,1,coarse,530,20,27,N,condition OK,Y,84195,ITIS,,"Reid and Williamson, 2010",Y,EcoAnalysts Inc.,,M. Hill,,,,20231227T081428Z,RELEASE-2024
9020c60d-4918-4eb0-9ce2-d1d667867619,D18,TOOK,TOOK.AOS.buoy.c0,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.TOWNET.3,,"",,CYCSP4,Y,Cyclops sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,Cyclopidae,,,,N,1.08,1.3,1.18,,7,coarse,500,1,7000,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,,,,20231227T081428Z,RELEASE-2024
18af167b-2420-4db5-9565-caa8918efa92,D18,TOOK,TOOK.AOS.buoy.c0,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.TOWNET.3,,"",,CALSP1,Y,Calanoida sp.,Calanoida-Copepodite,,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Calanoida,,,"",,,,N,0.8,1,0.95,,12,coarse,500,1,12000,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,,,,20231227T081428Z,RELEASE-2024
bf8a9aa4-73ba-4fdd-ab9e-13ac6df1a30a,D18,TOOK,TOOK.AOS.buoy.c0,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.TOWNET.3,,"",,LEPPRI,Y,Leptodiaptomus pribilofensis,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Calanoida,,,Diaptomidae,,,,N,1.05,1.25,1.15,,17,coarse,500,1,17000,N,condition OK,Y,666961,ITIS,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,,,,20231227T081428Z,RELEASE-2024
5662af96-46f4-460a-afee-a9b90897319b,D18,TOOK,TOOK.AOS.buoy.c0,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.TOWNET.3,,"",,CYCSP,Y,Cyclopoida sp.,Cycolpoida-Copepodite,,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,"",,,,N,0.58,0.85,0.7,,97,coarse,500,1,97000,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,,,,20231227T081428Z,RELEASE-2024
83c65911-97dc-41cf-acc9-1d427779f246,D18,TOOK,TOOK.AOS.littoral2,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.SCHINDLER.2,,"",,CONUNI,Y,Conochilus unicornis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Flosculariaceae,,,Conochilidae,,,,N,0.18,0.18,0.18,0.05,62,fine,530,20,1643,N,condition OK,Y,59419,ITIS,,Stemberger 1979,Y,EcoAnalysts Inc.,,M. Hill,,,,20231227T081428Z,RELEASE-2024
b1dfdaff-4385-4df2-a689-8cd8d6088c8f,D18,TOOK,TOOK.AOS.littoral2,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.SCHINDLER.2,,"",,KERCOC,Y,Keratella cochlearis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.13,0.13,0.13,,3,fine,530,20,80,N,condition OK,Y,5836,ITIS,,Stemberger 1979,Y,EcoAnalysts Inc.,,M. Hill,,,,20231227T081428Z,RELEASE-2024
ddd525e3-8785-4216-a16d-beaabb0c473b,D18,TOOK,TOOK.AOS.littoral2,2017-07-26T23:06Z,2017-12-27,TOOK.20170726.SCHINDLER.2,,"",,LEPPRI,Y,Leptodiaptomus pribilofensis,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Calanoida,,,Diaptomidae,,,,N,1,1.38,1.21,,25,coarse,530,20,663,N,condition OK,Y,666961,ITIS,,"Reid and Williamson, 2010",Y,EcoAnalysts Inc.,,M. Hill,,,,20231227T081428Z,RELEASE-2024
e5ae75bc-39c9-468c-b730-59f6b987bc6c,D18,TOOK,TOOK.AOS.buoy.c0,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.TOWNET.3,,"",,KELLON,Y,Kellicottia longispina,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.13,0.15,0.13,,67,fine,530,1,35510,N,condition OK,Y,58486,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
69e347f6-13f2-42c6-8667-e4880d9f0d95,D18,TOOK,TOOK.AOS.littoral3,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.1,,"",,COPSP,Y,Copepoda sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda - nauplii,,,"",,,"",,,,Y,0.18,0.25,0.21,,23,coarse,520,30,399,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
86cc3ef1-02ea-4739-9baf-ee2dc3d2b81c,D18,TOOK,TOOK.AOS.littoral3,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.1,,"",,LEPPRI,Y,Leptodiaptomus pribilofensis,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Calanoida,,,Diaptomidae,,,,N,0.95,1,0.98,,2,coarse,520,30,35,N,condition OK,Y,666961,ITIS,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
1824eb02-f150-4f5c-936b-02377123f977,D18,TOOK,TOOK.AOS.littoral3,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.1,,"",,KELLON,Y,Kellicottia longispina,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.13,0.13,0.13,,2,fine,520,30,35,N,condition OK,Y,58486,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
5eab0efa-7ba6-458f-9b4e-6973fd2e4927,D18,TOOK,TOOK.AOS.littoral3,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.1,,"",,KERCOC,Y,Keratella cochlearis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.15,0.15,0.15,,1,fine,520,30,17,N,condition OK,Y,5836,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
02818469-6177-43df-8dbf-4fffec7c6e5b,D18,TOOK,TOOK.AOS.littoral3,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.1,,"",,CYCSP4,Y,Cyclops sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,Cyclopidae,,,,N,0.85,0.93,0.89,,2,coarse,520,30,35,N,"damaged, affecting taxonomy",Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
b70d2b6b-64ed-4438-ad63-12453f4ae830,D18,TOOK,TOOK.AOS.littoral3,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.1,,"",,CYCSP,Y,Cyclopoida sp.,Cyclopoida - copepodites,,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,"",,,,N,0.63,0.75,0.69,,2,coarse,520,30,35,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
adbc64a8-1717-4c4b-9907-dd862596c294,D18,TOOK,TOOK.AOS.littoral3,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.1,,TOOK.20170906.SCHINDLER.1_BDELLOIDEA,,BDESP,Y,Bdelloidea sp.,"",,Rotifera,"",Eurotatoria,,Bdelloidea,,,"",,,"",,,,N,,,,,2,fine,520,30,35,N,other (specified in remarks),Y,58246,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,did not measure,,,20231227T032037Z,RELEASE-2024
89fb27ea-99c9-40d3-901d-67d2341c15c1,D18,TOOK,TOOK.AOS.buoy.c0,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.TOWNET.3,,"",,CONUNI,Y,Conochilus unicornis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Flosculariaceae,,,Conochilidae,,,,N,0.08,0.08,0.08,0.05,2,fine,530,1,1060,N,condition OK,Y,59419,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
ba55938e-7bdb-41cb-9a25-0d884a96667b,D18,TOOK,TOOK.AOS.littoral2,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.2,,"",,CYCSP4,Y,Cyclops sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,Cyclopidae,,,,N,1,1.05,1.02,,3,coarse,530,30,53,N,"damaged, affecting taxonomy",Y,,"",,"Reid and Williamson, 2010",Y,EcoAnalysts Inc.,,M. Hill,"",,,20231227T032037Z,RELEASE-2024
a0dd4e18-da40-4f9e-aa6e-17de230b33cd,D18,TOOK,TOOK.AOS.littoral2,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.2,,"",,KERCOC,Y,Keratella cochlearis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.15,0.15,0.15,,4,fine,530,30,71,N,condition OK,Y,5836,ITIS,,Stemberger 1979,Y,EcoAnalysts Inc.,,M. Hill,"",,,20231227T032037Z,RELEASE-2024
a05df4f2-3b0c-4613-993c-3383ce7229b6,D18,TOOK,TOOK.AOS.buoy.c0,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.TOWNET.3,,"",,KERCOC,Y,Keratella cochlearis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.15,0.15,0.15,,12,fine,530,1,6360,N,condition OK,Y,5836,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
625201ae-2337-47a4-ab81-a10491e0083c,D18,TOOK,TOOK.AOS.littoral2,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.2,,"",,LEPPRI,Y,Leptodiaptomus pribilofensis,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Calanoida,,,Diaptomidae,,,,N,1.1,1.33,1.21,,35,coarse,530,30,618,N,condition OK,Y,666961,ITIS,,"Reid and Williamson, 2010",Y,EcoAnalysts Inc.,,M. Hill,"",,,20231227T032037Z,RELEASE-2024
fe052e2b-4425-4503-ac90-1962fcbca9a5,D18,TOOK,TOOK.AOS.buoy.c0,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.TOWNET.3,,"",,LEPPRI,Y,Leptodiaptomus pribilofensis,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Calanoida,,,Diaptomidae,,,,N,1.15,1.38,1.27,,32,coarse,530,1,16960,N,condition OK,Y,666961,ITIS,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
1476f677-0f98-491c-a6e4-84a987b9030b,D18,TOOK,TOOK.AOS.littoral2,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.2,,"",,KELLON,Y,Kellicottia longispina,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.13,0.15,0.13,,28,fine,530,30,495,N,condition OK,Y,58486,ITIS,,Stemberger 1979,Y,EcoAnalysts Inc.,,M. Hill,"",,,20231227T032037Z,RELEASE-2024
2c9b3b13-b15d-45cc-ab25-a2a4a98f7b74,D18,TOOK,TOOK.AOS.buoy.c0,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.TOWNET.3,,"",,KERHIE,Y,Keratella hiemalis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.1,0.13,0.11,,2,fine,530,1,1060,N,condition OK,Y,58378,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
82197f8c-d9e8-405a-9535-fec9ee8a4587,D18,TOOK,TOOK.AOS.buoy.c0,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.TOWNET.3,,"",,CYCSP,Y,Cyclopoida sp.,Cyclopoida - copepodites,,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,"",,,,N,0.55,0.88,0.76,,95,coarse,530,1,50350,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
6c3a044b-8b93-4919-b3dd-e994bd718186,D18,TOOK,TOOK.AOS.littoral2,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.2,,"",,CYCSP,Y,Cyclopoida sp.,Cyclopoida - copepodites,,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,"",,,,N,0.58,0.85,0.73,,16,coarse,530,30,283,N,condition OK,Y,,"",,"Reid and Williamson, 2010",Y,EcoAnalysts Inc.,,M. Hill,"",,,20231227T032037Z,RELEASE-2024
50c874ec-830f-4ed3-99d3-2a62beea21a9,D18,TOOK,TOOK.AOS.littoral2,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.2,,TOOK.20170906.SCHINDLER.1_TRICHOTRIA POCILLUM,,TRIPOC,Y,Trichotria pocillum,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Trichotriidae,,,,N,0.1,0.1,0.1,,1,fine,530,30,18,N,condition OK,Y,58569,ITIS,,Stemberger 1979,Y,EcoAnalysts Inc.,,M. Hill,"",,,20231227T032037Z,RELEASE-2024
ce26f945-c2a1-481b-9280-123870ad9377,D18,TOOK,TOOK.AOS.littoral2,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.SCHINDLER.2,,"",,COPSP,Y,Copepoda sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda - nauplii,,,"",,,"",,,,Y,0.18,0.23,0.2,,156,coarse,530,30,2756,N,condition OK,Y,,"",,"Reid and Williamson, 2010",Y,EcoAnalysts Inc.,,M. Hill,"",,,20231227T032037Z,RELEASE-2024
add301e7-0fc8-4f75-9b18-69bc16fc2db6,D18,TOOK,TOOK.AOS.buoy.c0,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.TOWNET.3,,"",,CYCSP4,Y,Cyclops sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,Cyclopidae,,,,N,1.08,1.1,1.09,,2,coarse,530,1,1060,N,"damaged, affecting taxonomy",Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
3abccc09-78c8-46ad-8734-266b5a359cc7,D18,TOOK,TOOK.AOS.buoy.c0,2017-09-07T00:53Z,2018-03-10,TOOK.20170906.TOWNET.3,,"",,COPSP,Y,Copepoda sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda - nauplii,,,"",,,"",,,,Y,0.13,0.2,0.15,,664,coarse,530,1,351920,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T032037Z,RELEASE-2024
60b24f8b-63a6-4568-a6dc-b913b6571b7f,D18,TOOK,TOOK.AOS.buoy.c0,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.TOWNET.1,A00000030007,"",,CONUNI,Y,Conochilus unicornis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Flosculariaceae,,,Conochilidae,,,,N,0.1,0.15,0.13,0.07,9,fine,510,1,4590,N,condition OK,N,59419,ITIS,,Stemberger 1979,Y,EcoAnalysts Inc.,,M. Hill,,,,20231228T182823Z,RELEASE-2024
9a1b1b56-8316-4f39-a3ed-fab312810571,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,"",,KERCOC,Y,Keratella cochlearis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.13,0.15,0.15,,73,fine,310,24,943,N,condition OK,N,58360,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
eadb57fb-37c8-4835-8a01-7df5facc2a4b,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,"",,KERHIE,Y,Keratella hiemalis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.1,0.13,0.1,,29,fine,310,24,375,N,condition OK,N,58378,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
57b97541-7b96-4c06-b56d-f50db6920f1b,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,"",,COPSP,Y,Copepoda sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,"",,,"",,,,Y,0.13,0.33,0.19,,248,coarse,310,24,3203,N,condition OK,N,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
7decaeae-07c7-4abc-b389-38ee7ee7b2d5,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,"",,DAPSP1,Y,Daphnia sp.,"",,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,,,Daphniidae,,,,N,0.68,0.68,0.68,,1,coarse,310,24,13,N,condition OK,N,83873,ITIS,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
4c82293c-da79-46ee-8cd6-660c6680d3ea,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,"",,KELLON,Y,Kellicottia longispina,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,,N,0.15,0.15,0.15,,53,fine,310,24,685,N,condition OK,N,58486,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
1cb9042e-4905-4373-9fb0-d6fc805e7711,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,TOOK.20180627.SCHINDLER.3_SYNCHAETA SP.,,SYNSP8,Y,Synchaeta sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Synchaetidae,,,,N,0.23,0.23,0.23,,3,fine,310,24,39,N,"damaged, affecting taxonomy",N,59255,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
06ac14c2-a5b5-418a-8215-1c345597f337,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,TOOK.20180627.SCHINDLER.3_CHYDORIDAE,,CHYSP,Y,Chydoridae sp.,"",,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,,,Chydoridae,,,,N,0.23,0.33,0.28,,2,coarse,310,24,26,N,"damaged, affecting taxonomy",N,83973,ITIS,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
6cb1d221-0b96-4ce2-940e-de854a616e6b,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,"",,CYCSP,Y,Cyclopoida sp.,Cyclopoida - copepodites,,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,"",,,,N,0.33,0.75,0.49,,79,coarse,310,24,1020,N,condition OK,N,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
c3cfec8b-fcbc-41eb-b7e6-2ec721d2aecf,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,"",,CONSP8,Y,Conochiloides sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Flosculariaceae,,,Conochilidae,,,,N,0.15,0.33,0.21,0.14,28,fine,310,24,362,N,"damaged, affecting taxonomy",N,59412,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
8739c0cf-4c28-414d-9ffb-93515315099d,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,"",,EUBLON,Y,Eubosmina longispina,"",,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,,,Bosminidae,,,,N,0.4,0.93,0.63,,29,coarse,310,24,375,N,condition OK,N,83950,ITIS,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
62b071f0-ce8a-4692-b576-4b9c159c9cff,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,"",,BDESP,Y,Bdelloidea sp.,"",,Rotifera,"",Eurotatoria,,Bdelloidea,,,"",,,"",,,,N,0.18,0.2,0.19,,2,fine,310,24,26,N,condition OK,N,58246,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
480ec426-6a7e-4faf-9ada-22ae8dee9e7c,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,"",,CONUNI,Y,Conochilus unicornis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Flosculariaceae,,,Conochilidae,,,,N,0.18,0.2,0.19,0.08,2,fine,310,24,26,N,condition OK,N,59419,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
5c674074-f317-487c-b93a-b3a07f2c70e7,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,TOOK.20180627.SCHINDLER.3_HOLOPEDUIUM GIBBERUM,,HOLGIB,Y,Holopedium gibberum,"",,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,,,Holopediidae,,,,N,0.4,0.4,0.4,,1,coarse,310,24,13,N,condition OK,N,83957,ITIS,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
09cf1fb9-7dcc-49fe-b19b-5242899228b7,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,"",,CYCSP4,Y,Cyclops sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,Cyclopidae,,,,N,1,1.25,1.1,,7,coarse,310,24,90,N,"damaged, affecting taxonomy",N,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
6504c019-c132-4d01-b9fa-bd9e37a800e4,D18,TOOK,TOOK.AOS.littoral3,2018-06-27T22:50Z,2018-10-22,TOOK.20180627.SCHINDLER.3,A00000030012,"",,POLSP20,Y,Polyarthra sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Synchaetidae,,,,N,0.1,0.13,0.1,,16,fine,310,24,207,N,condition OK,N,59270,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,,,,20231228T182823Z,RELEASE-2024
